name,psgcCode
Pabrica,1903631021
Pacabit,0405610030
Pacac,1400107011
Pacac,0102933030
Pacac,0201503022
Pacac,0304911045
Pacac-Grande,0201504042
Pacac-Pequeño,0201504043
Pacalag,0301421032
Pacalat,0105527061
Pacalundo,1003502019
Pacang,0102926027
Pacao,0806021022
Pacao,1204701010
Pacatin,0603012039
Pacdal,1430300082
Pacgued,1400115010
Pacheco,0402112005
Pachoca,1705205041
Paciano Rizal,0403402006
Paciano Rizal,0403405033
Paciencia,0600607036
Pacifico,0102813001
Pacifico,0401027009
Pacifico,1606720006
Pacis,0102930028
Pacita,1003509017
Pacita 1,0403425026
Pacita 2,0403425027
Paclasan,1705212010
Paclolo,1705105009
Paco,1401111008
Paco,0301414006
Paco,0301422016
Paco,0307101011
Paco,0506208027
Paco,0802618015
Paco,0804810028
Paco,0806022023
Paco,1204704029
Paco,1606714012
Paco Roman,0304923021
Pacoc,1400109005
Pacogon,0502009014
Pacol,0501724020
Pacol,1804502019
Pacol,1804530012
Pacoyoy,0806021023
Pacpacac,0103316030
Pacpaco,0103314039
Pacpaco,0306914006
Pacso,1401107016
Pacuan,0105524055
Pacuan,0603027019
Pacuan,1804612021
Pacuan,1804613019
Pacuhan,0907213037
Paculob,0702224028
Padang,0600612019
Padang,0802610007
Padangan,1404403011
Padangitan,1400106007
Padaoil,0102924025
Padapada,0306906025
Padapada,0306915010
Padas,1903620035
Paddad,0203101019
Paddaoan,1408102013
Paddaya,0201505033
Paddaya Este,0201508015
Paddaya Weste,0201508027
Pader,0603017032
Padian Torogan I,1903613050
Padianan,1003518014
Padiay,1600314013
Padila,1903603042
Padilla-Gomez,0105532057
Padios,0603044031
Padlos,0501718047
Padoga,0803713048
Padolina,0304910004
Padre Burgos,1430300149
Padre Burgos,0304903088
Padre Castillo,0401026017
Padre Crisostomo,0304903056
Padre Dandan,0300804023
Padre Diaz,0506203041
Padre Herrera,0405625014
Padre Inocentes Garcia,0807808009
Padre Sergio Eamiguel,0807808026
Padre Zamora,1430300161
Padre Zamora,1804611025
Padu Chico,0102928020
Padu Grande,0102928021
Padul,0201527021
Paduros,0102904022
Paetan,1705109010
Pag-Alad,1705912009
Pag-Antayan,1606805012
Pag-asa,1380500021
Pag-asa,0203112034
Pag-asa,0300802008
Pag-asa,0300804024
Pag-asa,0300809011
Pag-asa,0301414007
Pag-asa,0304923022
Pag-asa,0304930042
Pag-asa,0331400017
Pag-asa,0701246032
Pag-asa,0907307040
Pag-asa,1004317015
Pag-asa,1102305018
Pag-asa,1204710030
Pag-asa,1206505022
Pag-asa,1208001008
Pag-asa,1600310011
Pag-asa,1907002047
Pag-Asa,0401032011
Pag-Asa,0403410032
Pag-Asa,0403414012
Pag-Asa,0405625020
Pag-Asa,0405634024
Pag-Asa,0405804040
Pag-Asa,1705109011
Pag-Asa,1705110034
Pag-Asa,1705202007
Pag-Asa,1705321004
Pag-Asa,0501605011
Pag-Asa,0501606044
Pag-Asa,0501737028
Pag-Asa I,0402109018
Pag-Asa II,0402109080
Pag-Asa III,0402109081
Pag-Asa Ng Bayan Pob.,1705107009
Pag-Asa Pob.,1704005044
Pag-asinan,0906606008
Pag-ayon,1804522014
Pag-ibig Sa Nayon,1381300074
Pag-Oring Nuevo,0501718048
Pag-Oring Viejo,0501718049
Paga,0603028072
Paga,0603039021
Pagagawan,1908815008
Pagaguasan,0405649021
Pagahan,1004310010
Pagahat,0701202010
Pagahat,0701211013
Pagal,0105532058
Pagala,1400103011
Pagala,0301403010
Pagalagala,1705209017
Pagalamatan,1903605020
Pagalamatan,1903625023
Pagalamatan,1903627049
Pagalamatan,1903628047
Pagalamatan,1903629025
Pagalamatan,1903637014
Pagalamatan Gambai,1903617086
Pagalamatan Linuk,1903626079
Pagalangan,0403430005
Pagalanggang,0300804025
Pagali,0102806010
Pagalongan,1003518015
Pagalongan,1903609013
Pagalongan,1903610018
Pagalongan,1903630033
Pagalongan,1903632042
Pagalongan,1903634037
Pagalongan,1903640006
Pagalongan Bacayawan,1903616061
Pagalongan Buadiadingan,1903624016
Pagalongan Ginaopan,1903624038
Pagalongan Masioon,1903624093
Pagalongan Proper,1903624064
Pagalungan,1003508016
Pagalungan,1030500059
Pagalungan,1206312025
Pagalungan,1908706012
Pagan,1001309023
Paganao,1400110011
Pagangan,1204717012
Pagangpang,0102909017
Pagao,0501704005
Pagas,0304903057
Pagasinan,1907002022
Pagasinan,1907004011
Pagaspas,0401031017
Pagatban,1804606017
Pagatin,1908808013
Pagatin,1908821012
Pagatin (Pagatin I),1908821013
Pagatpat,0307113018
Pagatpat,0501708023
Pagatpat,0803713042
Pagatpat,0906614025
Pagatpat,1030500060
Pagatpat,1907002046
Pagatpatan,0501703018
Pagatpatan,1630400097
Pagawan,1004318007
Pagayawan,1003501017
Pagayawan,1003518016
Pagayawan,1903603043
Pagayawan,1903606035
Pagayawan,1903611070
Pagayawan,1903613026
Pagayawan,1903617089
Pagayawan,1903626032
Pagayonan,1903614033
Pagaypay,0603035038
Pagbabangnan,0802609031
Pagbabangnan,0802620006
Pagbalican,0806003171
Pagbangkeruan,0201502018
Pagbennecan,0103305022
Pagbunitan,0601916016
Pagcolbon,0500515028
Pagdadamayan,0405644016
Pagdalagan,0103314040
Pagdalagan Sur,0103307020
Pagdaraoan,0103314041
Pagdilao,0102819016
Pagdildilan,0103316031
Pagdugue,0603018032
Pageda,1908712008
Paghaluban,0506202017
Paghudlan,0803710049
Paghuliran,0506212031
Paghumayan,1804505029
Pagina,0701225028
Pagitan,0405631010
Pagkakaisa,0405644013
Pagkakaisa,1705208040
Pagkakaisa,1731500043
Pagkakaisa Pob.,0405633007
Pagkalinawan,0405807008
Pagkilatan,0401005047
Paglat,1908817005
Paglaum,1705320031
Paglaum,1804503007
Paglaum,0803715044
Paglaum,0907307041
Pagleddegan,0103305023
Pagnamitan,0802609032
Pagnitoan,0701232015
Pago,0803748037
Pagolinan,0501711033
Pagolingin Bata,0401014033
Pagolingin East,0401014034
Pagolingin West,0401014035
Pagonayan,1903637013
Pagotpot,0603012040
Pagrang-ayan,0203124009
Pagsa,0701220028
Pagsa,0702238012
Pagsa-ogan,0806022024
Pagsabangan,0405619033
Pagsabangan,1102319014
Pagsabangan,1108210009
Pagsabungan,0731300021
Pagsanaan Norte,0102912026
Pagsanaan Sur,0102912027
Pagsanahan Norte,0102803028
Pagsanahan Sur,0102803029
Pagsang-an,0803701042
Pagsang-an,0804820010
Pagsanga-an,0603036013
Pagsangaan,0501729014
Pagsangahan,0405617013
Pagsangahan,0405642011
Pagsangahan,1705904004
Pagsangahan,0501601019
Pagsangahan,0502009015
Pagsanghan,0600403017
Pagsanjan,0806022025
Pagsawitan,0403426011
Pagsulhogon,0806017021
Pagsulhugon,0803705014
Pagtigni-an,1606809021
Pagtila-an,1606812009
Pagudpud,0103314042
Paguengan,1900708006
Paguihaman,0504121024
Paguiruan,0305406019
Paguite,0803701043
Paguite,0804824015
Paguludan-Salindeg,0102808013
Paguraper,0102928022
Pahanocoy,1830200053
Paharang Kanluran,0401005048
Paharang Silangan,0401005049
Pahilahan,1705210014
Pahina Central,0730600050
Pahina San Nicolas,0730600051
Pahindong,1004319012
Pahinga Norte,0405608019
Pahinga Sur,0405608020
Pahug,0806013021
Pahut,1907002023
Paidu Pulangi,1204712046
Paigoay,1903603044
Paigoay,1903620037
Paigoay Coda,1903631023
Paigoay-Pimbataan,1903628030
Paiisa,0405648018
Paiksa,0906616012
Paing,0102903017
Pait,0906617014
Paitan,0105539011
Paitan,0205005012
Paitan,0301403011
Paitan,1705208072
Paitan,1804509015
Paitan,0803710050
Paitan,1001317025
Paitan,1206503035
Paitan,1908814004
Paitan East,0105542011
Paitan Norte,0304906036
Paitan Sur,0304906037
Paitan West,0105542012
Paitan-Panoypoy,0105532066
Paite,0307112010
Paiton,1003507009
Paiton,1004215032
Pajac,0731100018
Pajarillo,0405625015
Pajo,0301412016
Pajo,0402101014
Pajo,0504103015
Pajo,0600610010
Pajo,0603002037
Pajo,0603025052
Pajo,0603037040
Pajo,0603047015
Pajo,0702221014
Pajo,0731100019
Pajo,0806020038
Pajo Baguio,0502011037
Pajo San Isidro,0502011038
Pakaskasan,1704006018
Pakawit,1403209019
Pakiad,0603034019
Pakias,1907002024
Pakigne,0702232009
Pakiing,0405628026
Pakiling,1400103013
Paking-Carbonero,0300809005
Pakna-an,0731300020
Pakol,0304912017
Paku,0806402023
Pakwan,1606810017
Pakyas,1705215017
Pal-agon,0603036020
Pal-Agon,0603043050
Pal-ew,1804621007
Palaad,1402706027
Palabotan,0205008012
Palabucan,1001311009
Palaca,0603030089
Palacapac,0102906025
Palacapao,1001317026
Palacat,1204717013
Palacat,1903621022
Palacian,0203127012
Palacian,0205701006
Palaciawan,0603007019
Palacio,0803717035
Palacpacan,1001318021
Palacpalac,0105530024
Palacpalac,0306917016
Palactad,0802618022
Palacu,0201504044
Palagao,0203115028
Palagao Norte,0201513040
Palagao Sur,0201513041
Palagaran,0405648019
Palagay,0304903058
Palaguian,0601907021
Palahanan I,0401023025
Palahanan II,0401023026
Palahangan,1900712006
Palaka,1804530013
Palaka Norte,1804522015
Palaka Sur,1804522016
Palakipak,0105531016
Palakpak,0401021029
Palale,0304910018
Palale,0501733016
Palale,0506203042
Palale,0600403018
Palale,0806016028
Palale 1,0803730015
Palale 2,0803730016
Palale Ibaba,0405647023
Palale Ilaya,0405647029
Palale Kanluran,0405647035
Palale Silangan,0405647061
Palali Norte,0102925021
Palali Sur,0102925022
Palalian,0907227010
Palalian,0908308026
Palambrag,0806007059
Palaming,0105532060
Palamis,0105503019
Palampas,1804524009
Palamrag,0802616013
Palanan,1380300015
Palanas,0401012029
Palanas,0500504036
Palanas,0501608019
Palanas,0506213037
Palanas,0702201006
Palanas,0702225011
Palanas,0702239010
Palanas,0802619051
Palanas,0804809012
Palanas,0804810029
Palanas,0806003116
Palanas,0806007060
Palanay,0807804012
Palanca,0401022021
Palane,0504103016
Palang,1400123002
Palangan,1705211004
Palanggalan,1204702028
Palanginan,0307105012
Palangon,0501718050
Palangoy,0405804026
Palangue 1,0402115025
Palangue 2 & 3,0402115008
Palanguia,0603037041
Palanit,0804818009
Palanog,0500502029
Palanog,0803723047
Palanogan,0803731014
Palanogan,0806003117
Palanyogon,0806005031
Palao,1400101018
Palao,0201527022
Palao,1003508017
Palao,1003522015
Palao,1030900016
Palao,1204705025
Palao,1903604030
Palao,1903606037
Palao,1903614016
Palao,1903616102
Palao,1903621023
Palao sa Buto,1908806019
Palapad,0105533019
Palapala,0301419023
Palapar Norte,0105524056
Palapar Sur,0105524057
Palapas,0500508035
Palapas,0500513021
Palapat,0301409005
Palaquio,1400103012
Palaranan,0907207022
Palarao,0803729017
Palaris,0105506015
Palaris,0105532061
Palasaan,1401111009
Palasan,1381600021
Palasan,0403426012
Palasan,0405606011
Palasao,1606805013
Palasinan,0304904010
Palaslan,1804622018
Palaspas,0501712013
Palat,0305415022
Palate Gadjaminah,1907010006
Palatiw,1381200014
Palattao,0203120012
Palavilla,1206507011
Palawan,0203128014
Palawig,0201523008
Palawig,0502008024
Palay,0600404017
Palayag,0201504045
Palayan,0403410033
Palayan,0403417037
Palayan,1705209018
Palayan,1004201025
Palayog,1804511019
Palaypalay,0405807009
Palaypay,0603003013
Palaypay,0806002039
Palca,0201528024
Paldit,0105541021
Paldong,1908823009
Pale Benedicto Rizal,0631000196
Paleg,0307704008
Palencia,0806020039
Palengke,0807804013
Palestina,0304926014
Palestina,0501728013
Palguyod,0105530025
Palhi,1705205042
Palhi,0803708053
Palho,0504116014
Palian,1206317012
Palico I,0402109019
Palico II,0402109082
Palico III,0402109083
Palico IV,0402109084
Palid I,0803729018
Palid II,0803729019
Paligawan,0401004007
Paligawan,0402118030
Paligsahan,1381300075
Paligue,0906601023
Paligue,1102404020
Paligui,0305402009
Paligui,0305405020
Palihan,0300805014
Palihan,0300809012
Palikpikan,0401003040
Palilan,1004207015
Palili,0300812006
Palili,0907318020
Palili,1102411009
Palili,1102414016
Palimbang,0301407018
Palimbo Caarosipan,0306903036
Palimbo Proper,0306903035
Palimpe,0305412014
Palina,1401109004
Palina,0103312009
Palina,0403417038
Palina East,0105546029
Palina West,0105546030
Palincaro,0401034012
Palindan,0401010014
Paling,1903621024
Paling,1903633021
Palingon,1381500011
Palingon,0403405034
Palingowak,0401023027
Palinpinon,1804623019
Palinta,0908306018
Palintucang,0103307021
Paliparan,0401011015
Paliparan,0403406011
Paliparan I,0402106008
Paliparan II,0402106055
Paliparan III,0402106056
Palis,0307101033
Palisoc,0105510011
Paliton,1806105009
Palitud,1404406008
Paliueg,0203114068
Paliwan,0600604016
Paliwas,0301414008
Paliwasan,0301421033
Palje,1705910024
Palje,0603039022
Palkan,1206312013
Pallas,0105513022
Pallas,0205004025
Palloc,0201507015
Pallocan Kanluran,0401005051
Pallocan Silangan,0401005050
Pallogan,0102933031
Pallua Norte,0201529030
Pallua Sur,0201529049
Palma,0105509011
Palma,0403401002
Palma,0600602033
Palma,1001308037
Palma Gil,1102322002
Palma Gil,1102504008
Palma-Perez,1204710037
Palma-Urbano,1430300134
Palmayo,0305406020
Palmera,0804808041
Palmera,0908312023
Palnab Del Norte,0502011039
Palnab Del Sur,0502011040
Palo,0501703019
Palo,0501710009
Palo,0701228013
Palo,1206314010
Palo Alto,1606812010
Palo Maria,0304902017
Palo-Alto,0403405035
Palobandera,0504106033
Paloc,1108205019
Paloc Bigque,0603018033
Paloc Sool,0603018034
Palocpoc I,0402114004
Palocpoc II,0402114024
Palola,0405623027
Paloma,1804530014
Palomoc,0908315020
Palong,0105524058
Palong,0501718051
Palongoguen,1204709043
Palongpong,0102805031
Palongpong,0806403022
Palospos,0105532062
Paloyon Oriental,0501723048
Paloyon Proper,0501723016
Palpalan,0907322036
Palpalicong,0102805032
Palsahingin,0401026018
Palsara,0401004008
Palsong,0501706018
Palta Big,0502011041
Palta Salvacion,0502011042
Palta Small,0502011043
Paltao,0301418018
Paltic,0307705009
Paltit,0102803030
Paltoc,0102917005
Paltok,1381300076
Paltok,0301401010
Palua,0105526024
Paludpod,0304930043
Paludpud,0306907017
Palugsi-Limmansangan,0103307022
Palumbi,1206508016
Palumlum,0402101025
Palusao,0201526025
Palusapis,0304917024
Palutan,0203131025
Paly,1705320019
Pama-an,1903604031
Pamacaun,1102301031
Pamacotan,1903604032
Pamacotan,1903625025
Pamacpacan,0304912016
Pamacsalan,0701234016
Pamahawan,0806402024
Pamaldan,0304903059
Pamalian,1903609053
Pamalian,1908821014
Pamalian,1999908007
Pamamasan,0806012027
Pamampangin,0405622054
Pamandayan,0600608037
Pamangpangon,0504112018
Pamanlinan,1606803022
Pamansaan,0908307017
Pamantingan,1206503021
Pamantolon,1705320017
Pamaranum,0105524059
Pamarawan,0301410037
Pamasan,1907010019
Pamatawan,0307114019
Pamatdan,0405636012
Pamaypayan,1606803011
Pambaran,0102816015
Pambilan Norte,0405602008
Pambilan Sur,0405602009
Pambisan,1705201015
Pambisan Malaki,1705209019
Pambisan Munti,1705209020
Pambuan,0304908008
Pambugas,1004306017
Pambuhan,0405633004
Pambuhan,0501607023
Pambuhan,0501714013
Pamibian,0307103011
Pamiga,0401001012
Pamigsian,0806402025
Pamilacan,0701205009
Pamilihan,0405634028
Pamintan-Bantilan,0501735016
Pamintaran,1108205020
Pamintayan,0908302016
Pamonoran,0307113019
Pamorangon,0501603023
Pamosaingan,1606723006
Pamotolon,1001307009
Pampaaralan,0405635010
Pampang,0205010016
Pampang,0330100017
Pampang,0907313018
Pampang,1907006025
Pampanga,1130700086
Pampango,0600409019
Pampano,0105527062
Pamplona,0405617014
Pamplona,0501712014
Pamplona Dos,1380200013
Pamplona Tres,1380200014
Pamplona Uno,1380200006
Pamucalin,1900703033
Pamucutan,0931700055
Pamukid,0501732015
Pamul-Ogan,0603012041
Pamurayan,0506216021
Pamuringao Garrido,0603012043
Pamuringao Proper,0603012042
Pamutan,0730600052
Pamutic,1400118010
Pan-ay,1004205021
Pan-ay Diot,1004216028
Panabang,0907206020
Panabatan,0806016029
Panabingan,0304924007
Panabol,1004312010
Panabuan,0906601024
Panabutan,0907220021
Panacan,1705315015
Panacan,1130700087
Panacan 2,1705315023
Panacol,0105502019
Panacsac,0304909014
Panadtaban,1908819007
Panadtalan,1001315012
Panadtaran,0701211014
Panadtaran,0701245020
Panadtaran,0702205034
Panadtaran,0702241014
Panag,1108210010
Panaga,0105548017
Panagaan,0907315017
Panagan,0501717023
Panagan,0501736014
Panagangan,1600304012
Panaghiusa,0907302041
Panaglib,1102406021
Panal,0500517027
Panala-an,1804604025
Panalaban,0403416027
Panalaron,0806403023
Panalawan,1003520007
Panalawan,1903606038
Panalian,0603029038
Panalicsian,0306905021
Panalingaan,1705323008
Panalipan,0702216015
Panaliwad-on,1003518017
Panalsalan,1001315013
Panalsalan,1004212025
Panalsalan,1004215033
Panalum,1130700088
Panam-angan,1804604026
Panamaon,1608505011
Panamin,1208007022
Panamitan,0402111005
Panamoren,1108202036
Panampalay,0907211024
Panampawan,1004306016
Panan,0307101013
Panan-awan,0806010021
Panan-awan,0806407047
Pananag,1208004013
Pananaogan,0502003016
Pananawan,0504106021
Pananay-an,1606717015
Panang,0203127013
Panang,1903630034
Panangan,1108204035
Panangban,0702218013
Panangcalan,1705913009
Panangeti,1908810007
Panangkilon,0600610011
Panangquilon,0701230047
Panansalan,1108201010
Panaon Ibaba,0405649022
Panaon Ilaya,0405649023
Panaosawon,1606802007
Panapan,1908814005
Panaquiao,1804514015
Panarayon,0500501028
Panaruan,0806016030
Panas,0701211015
Panas,0702219010
Panas,0702222028
Panasahan,0301410038
Panatan,0603040063
Panatan,1908710029
Panatao,1606706008
Panatayan,0200904003
Panay,1408107007
Panay,0102928023
Panay,0502007010
Panay,1206318005
Panay Norte,0102912028
Panay Sur,0102912029
Panayakan,0600417008
Panayangan,1903634038
Panayogon,1606813005
Panayonan,0307103012
Panaytay,1600301014
Panaytayan,1705207012
Panaytayan,0501730026
Panaytayan Nuevo,0501730027
Panaytayon,0701245021
Panaytayon,1600212005
Panayuran,0806004025
Pance,0306912003
Pancho Villa,0806417025
Pancian,0102815010
Panciao,1804615017
Pancil,0702210034
Pancil,0806409036
Pancilan,1003519016
Pancol,1705320018
Panda,0803717036
Pandac,0603036014
Pandacan,0702237015
Pandacaqui,0305413021
Pandag,1908818007
Pandaguirig,0305406021
Pandaitan,1130700089
Pandakaki,0405647046
Pandakan,0906616006
Pandalla,0304917025
Pandan,0102907010
Pandan,0103303032
Pandan,0105503040
Pandan,0330100018
Pandan,0405631011
Pandan,0405638009
Pandan,1705915009
Pandan,0500503041
Pandan,0500508036
Pandan,0501707007
Pandan,0506206024
Pandan,0601913014
Pandan,0603016023
Pandan,0603017033
Pandan,0603025053
Pandan,0603028068
Pandan,1804521017
Pandan,0701245022
Pandan,0702211021
Pandan,0806406017
Pandan,0806417026
Pandan,1001804010
Pandan,1908822008
Pandan Del Norte,0502006016
Pandan Del Sur,0502006017
Pandan Niog,0906608009
Pandan-pandan,0908301017
Pandanan,0405607054
Pandanan,1705304011
Pandanan,0501711034
Pandanan,0600609032
Pandanan,0600612020
Pandanan,0600618017
Pandanan,1003506023
Pandanon,1804520020
Pandanon,1804532006
Pandanon,1804614027
Pandanon,0701226017
Pandanon,1606819012
Pandapan,1102319015
Pandaraonan,0607903015
Pandaras,0305416019
Pandatung,0300805015
Panday,0501715020
Pandayan,1404410016
Pandayan,0102920025
Pandayan,0301412017
Pandayan Pob.,0500516026
Pandeno,0403429013
Pandi,1908808014
Pandiaranao,1903629026
Pando,0306905022
Pandol,0701215005
Pandol,0802605016
Panducan,0906608010
Panducan,1900712007
Panducot,0301407019
Panduma Senior,0907330019
Panecien,0203103021
Pang,0906603010
Pang-Itan,0600410017
Pang-ot,1400111005
Pang-ot,1400119014
Pang-pang,0103303033
Pangabat,0601906023
Pangabuan,0601906024
Pangabuan,1004215034
Pangabugan,1630400098
Pangabutan,0802623015
Pangada,0102923004
Pangadapan,1903614034
Pangadapun,1903609051
Pangal,1400106008
Pangal Norte,0203112036
Pangal Sur,0203112037
Pangalalan,0907218023
Pangalangan,0105532063
Pangalaycayan,1804607016
Pangalcagan,0600604017
Pangaleon,1108603041
Pangamihan,0702251027
Pangan-an,0731100020
Panganan,1001309025
Panganapan,1003515020
Pangandao,0907207023
Pangangaan,0105544041
Panganiban,0105543013
Panganiban,0506208028
Panganiran,0500513022
Pangantapan,1003518018
Panganuran,0907216015
Panganuran,0907217011
Panganuran,0907223006
Pangao,0401010015
Pangao,0401014036
Pangao,1003511013
Pangao-an,1204706039
Pangao-aoan East,0103302007
Pangao-aoan West,0103302009
Pangaoan,0105531017
Pangapasan,0701245023
Pangapisan,0105503020
Pangapisan North,0105522026
Pangapisan Sur,0105522027
Pangapuyan,0931700056
Pangarulong,0304913011
Pangascasan,0105515014
Pangascasan,0105542013
Pangasihan,1004308031
Pangasungan,0803708054
Pangatian,0304903060
Pangatlan,0305413022
Pangawan,0205010017
Pangayawan,1004309008
Pangaylan-IP,1600210012
Pangca,1804613020
Pangclara,0305405021
Pangdan,0701225029
Pangdan,0702234020
Pangdan,0803710051
Pangdan,0804808042
Pangdan,0806005032
Pangdan,0806023016
Pangdan,0906614027
Pangdan Pangdan,0906603011
Pangdanon,0906611018
Pangdel,0105511049
Pange,0803723024
Pange,0907215016
